품목보고번호,허가일자,LAST_UPDT_DTM,LCNS_NO,제품명,QLITY_MNTNC_TMLMT_DAYCNT,업소명,식품유형,CHILD_CRTFC_YN,INDUTY_CD_NM,DISPOS,포장재질,USAGE,ETQTY_XPORT_PRDLST_YN,유통기한,HIENG_LNTRT_DVS_NM,PRODUCTION,PRPOS
19810227007282 ,20250326,20251104,19810227007 ,요미요미 유기농 사과당근케일,,매일유업(주)광주공장,과.채주스,,식품제조가공업,액체(고유의 색택과 향미를 가지며 이미·이취가 없어야 함),테트라팩(내면: 폴리에틸렌),직접 음용,O,"제조일로부터 9개월(내수) / 제조일로부터 12개월(수출), 실온",해당없음,아니오,
20010445002936 ,20250321,20250326,20010445002 ,진저샷 골든레시피,,엠에스바이오텍(주),과.채주스,,식품제조가공업,"고유의 향미가 있고 이미, 이취가 없는 액상","포장필름(내면): 폴리에틸렌(PE), 폴리프로필렌(PP), 알루미늄 밀봉지/ 외포장 : 박스포장",1일 1포를 그대로 혹은 기호에 따라 희석하여 섭취하십시오,O,제조일로부터 24개월,해당없음,아니오,
19780614001481 ,20250318,20250319,19780614001 ,탐스제로사과,,롯데칠성음료(주),탄산음료,,식품제조가공업,고유의 색택과 향미를 지닌 액상식품,"합성수지재(PET), 금속캔(CAM)",제품 그대로 음용한다,O,"캔: 제조일로부터 12개월, 펫: 제조일로부터 9개월",아니오,아니오,
19780614001482 ,20250318,20250321,19780614001 ,칠성사이다제로시럽,,롯데칠성음료(주),음료베이스,,식품제조가공업,고유의 색택과 향미를 지닌 액상식품,"합성수지재(겉면 : Nylon, 내면,Cap : PE)",시럽과 탄산수를 부피비 1:5로 희석하여 음용한다.,O,제조일로부터 6개월,아니오,아니오,
19780614001480 ,20250313,20260226,19780614001 ,펩시제로슈거모히토향,,롯데칠성음료(주),탄산음료,,식품제조가공업,고유의 색택과 향미를 지닌 액상식품,"금속캔(CAN), 합성수지재(PET)",제품 그대로 음용한다.,O,"캔: 제조일로부터 12개월, 펫: 제조일로부터 9개월",아니오,아니오,
19990555093450 ,20250312,20251118,19990555093 ,톡스올로지 클렌즈 48시간 ABC,,농업회사법인(주)이비채,과.채주스,,식품제조가공업,"고유의 색과 향을 가지고 이미, 이취, 이물이 없는 과.채주스","용기 ？ PET, 뚜껑 ？ PP, 박스 - 종이",음료로 직접 음용,O,제조일자로부터 24개월,해당없음,아니오,
198904450141146 ,20250311,20250402,19890445014 ,태웅유기농레몬즙,,태웅식품(주),과.채주스,,식품제조가공업,"이미, 이취가 없는 연한 노란색의 액상","폴리에틸렌(PE), 폴리프로필렌(PP)","1일 1회, 1회 1포(20g)를 흔들어서 섭취하십시오.",O,24개월,해당없음,아니오,
19780614001479 ,20250310,20250313,19780614001 ,수출용 밀키스포도,,롯데칠성음료(주),탄산음료,,식품제조가공업,고유의 색택과 향미를 지닌 액상식품,금속캔(CAN),제품 그래도 음용한다,O,제조일로부터 24개월,해당없음,아니오,
20010445002933 ,20250304,20250321,20010445002 ,유기농 NFC 100% 헬시 레몬즙,,엠에스바이오텍(주),과.채주스,,식품제조가공업,고유의 향미가 있고 이미·이취가 없는 연한 노랑색의 액상,"포장필름(내면): 폴리에틸렌(PE), 폴리프로필렌(PP), 알루미늄 밀봉지/ 외포장 : 박스포장",1일 1포(20 g)를 잘 흔들어 드십시오.,O,제조일로부터 24개월,해당없음,아니오,
19860443015766 ,20250228,20250305,19860443015 ,리얼 착즙 100% 유기농 레몬즙,,(주)네이처텍,과.채주스,,식품제조가공업,이미가 없고 특유의 향이 있는 노란색의 액상,폴리에틸렌(PE) 또는 폴리프로필렌(PP),"과？채주스, 1일 1~3회, 1회 1포, 원액 그대로 섭취하시거나 물에 희석하여 섭취하십시오.",N,제조일로부터 24개월까지,해당없음,아니오,
20010445002928 ,20250218,20250304,20010445002 ,NFC 유기농 리얼100 레몬즙 레몬수,,엠에스바이오텍(주),과.채주스,,식품제조가공업,고유의 향미가 있고 이미·이취가 없는 연한 노랑색의 액상,"포장필름(내면): 폴리에틸렌(PE), 폴리프로필렌(PP), 알루미늄 밀봉지/ 외포장 : 박스포장","1일 1~3회, 1회 1포를 그대로 혹은 기호에 따라 희석하여 섭취하십시오",O,제조일로부터 24개월,해당없음,아니오,
20010445002926 ,20250218,20250311,20010445002 ,리얼톡톡 유기농 레몬즙,,엠에스바이오텍(주),과.채주스,,식품제조가공업,고유의 향미가 있고 이미·이취가 없는 연한 노랑색의 액상,"포장필름(내면): 폴리에틸렌(PE), 폴리프로필렌(PP), 알루미늄 밀봉지/ 외포장 : 박스포장",1일 1포(20 g)를 잘 흔들어 드십시오.,O,제조일로부터 24개월,해당없음,아니오,
20010445002927 ,20250218,20250304,20010445002 ,착즙 100% 유기농 레몬즙 레몬수,,엠에스바이오텍(주),과.채주스,,식품제조가공업,고유의 향미가 있고 이미·이취가 없는 연한 노랑색의 액상,"포장필름(내면): 폴리에틸렌(PE), 폴리프로필렌(PP), 알루미늄 밀봉지/ 외포장 : 박스포장",1일 1포(15 g)를 잘 흔들어 드십시오.,O,제조일로부터 24개월,해당없음,아니오,
19760263004165 ,20250214,20250301,19760263004 ,소와나무 쿨피스 파인애플,,(주)동원F&B수원공장,유산균음료,,식품제조가공업,"고유의 색택과 향미를 가진 액상으로서 이미, 이취가 없어야 한다.",폴리에틸렌,직접 음용한다,O,제조일로부터 8개월,해당없음,아니오,
19760263004166 ,20250214,20250301,19760263004 ,소와나무 쿨피스 복숭아,,(주)동원F&B수원공장,유산균음료,,식품제조가공업,"고유의 색택과 향미를 가진 액상으로서 이미, 이취가 없어야 한다.",폴리에틸렌,직접 음용한다.,O,제조일로부터 8개월,해당없음,아니오,
198506140553626 ,20250214,20250322,19850614055 ,노티드 유기농 과채주스 옐로우팜,,(주)엠에스씨,과.채주스,,식품제조가공업,"이미, 이취가 없고 오렌지향, 망고향이 나는 밝은 노란 주황색의 액상","치어팩 포장 - 내부포장재질(용기, 뚜껑): 폴리에틸렌 - 외부포장재질: 종이제",음료로 직접 음용,O,제조일로부터 12개월까지,해당없음,아니오,
198506140553629 ,20250214,20250322,19850614055 ,노티드 유기농 과채주스 핑크팜,,(주)엠에스씨,과.채주스,,식품제조가공업,"이미, 이취가 없고 사과, 당근향이 나는 주황색의 액상","치어팩 포장 - 내부포장재질(용기, 뚜껑): 폴리에틸렌 - 외부포장재질: 종이제",음료로 직접 음용,O,제조일로부터 12개월까지,해당없음,아니오,
198506140553627 ,20250214,20250322,19850614055 ,노티드 유기농 과채주스 퍼플팜,,(주)엠에스씨,과.채주스,,식품제조가공업,"이미, 이취가 없고 포도향이 나는 어두운 보라색의 액상","치어팩 포장 - 내부포장재질(용기, 뚜껑): 폴리에틸렌 - 외부포장재질: 종이제",음료로 직접 음용,O,제조일로부터 12개월까지,해당없음,아니오,
20010445002923 ,20250214,20250217,20010445002 ,프레쉬 오가닉 레몬 100%,,엠에스바이오텍(주),과.채주스,,식품제조가공업,고유의 향미가 있고 이미·이취가 없는 연한 노랑색의 액상,"포장필름(내면): 폴리에틸렌(PE), 폴리프로필렌(PP), 알루미늄 밀봉지/ 외포장 : 박스포장",1일 1포(20 g)를 잘 흔들어 드십시오.,O,제조일로부터 24개월,해당없음,아니오,
20000614238599 ,20250213,20250503,20000614238 ,밸런스그로우 수박주스,,(주)바이오포트코리아,과.채주스,,식품제조가공업,적색의 액상으로 고유의 향미을 가지고 이미·이취 및 이물이 없어야 한다.,내면-폴리에틸렌(PE)/폴리프로필렌(PP),개봉하여 기호에 따라 그대로 먹거나 희석하여(얼음컵) 섭취한다.,O,제조일로부터 12개월,해당없음,아니오,
198804420041850 ,20250211,20250212,19880442004 ,슈퍼루틴ABC주스,,풀무원건강생활(주),과.채주스,,식품제조가공업,고유의 색택과 향미를 가진 액상으로 이미 이취가 없어야 한다.,폴리에틸렌(PE),"1일 1~2회, 1회 1포 섭취",O,제조일로부터 24개월,해당없음,아니오,
19880607021447 ,20250121,20250125,19880607021 ,착즙액 100% 유기농 레몬즙 레몬수 스틱,,(주)케이지앤에프,과.채주스,,식품제조가공업,"이미, 이취가 없고 고유의 향이 있는 노란색의 액상",폴리에틸렌(PE),"1일 1회, 1회 1포 섭취하십시오.",O,제조일로부터 24개월,해당없음,아니오,
200201832821292 ,20250121,20250201,20020183282 ,썬업 오렌지&감귤,,(주)푸드웰,과.채주스,,식품제조가공업,"고유의 색택과 향미를 가진 액상으로 이미, 이취가 없어야 한다.","용기-PET, 리드-OTHER, 뚜껑-PE, 라벨-PS",직접 식음용,O,제조일로부터 56일,해당없음,아니오,
19900372087687 ,20250114,20250828,19900372087 ,리얼 모닝 커큐민 진저샷,,(주)화인내츄럴,과.채주스,,식품제조가공업,"고유의 향미가 있고, 이미·이취가 없는 진한 노란색의 액상",폴리에틸렌(PE) 또는 폴리프로필렌(PP),"1일 1회, 1회 1포씩 원액 그대로 섭취하거나 기호에 따라 물에 희석하여 드십시오.",O,제조일로부터 24개월,해당없음,아니오,
20010515081619 ,20250110,20250417,20010515081 ,캐옴 고농축 토마토,,(주)자연과사람들,과.채주스,,식품제조가공업,"액상 - 고유의 색과 향, 맛을 가지고 이미, 이취가 없어야 한다.",종이팩 (내면:폴리에틸렌수지),직접 음용,N,제조일로부터 6개월,해당없음,아니오,
20010395066160 ,20250102,20250710,20010395066 ,횡성 토마토즙,,(주)엔-초이스,과.채주스,,식품제조가공업,액상,PE,"간식,영양식,식사대용식1일 1~3회 1포씩 음용한다.",O,12개월,해당없음,아니오,
198604350131448 ,20241227,20250125,19860435013 ,콜레몬,,코스맥스바이오(주),과.채주스,,식품제조가공업,연한 노랑색~연한 황갈색의 액상,"폴리에틸렌(PE), 폴리프로필렌(PP) 등","1일 1회, 1회 1포(25g)를 섭취하십시오.",O,제조일부터 18개월,해당없음,아니오,
1973033200855 ,20241202,20241203,19730332008 ,쥬시쿨 제로 자두,,(주)빙그레,유산균음료,,식품제조가공업,적황색의 액상,폴리에틸렌(내면),냉장 상태에서 섭취,N,제조일로부터 22일,아니오,아니오,
1973033200899 ,20241202,20241203,19730332008 ,쥬시쿨 제로 파인애플,,(주)빙그레,유산균음료,,식품제조가공업,황색의 액상,폴리에틸렌(내면),냉장 상태에서 섭취,N,제조일로부터 22일,아니오,아니오,
19890445014988 ,20241122,20241126,19890445014 ,NFC 레몬주스 레몬타임,,태웅식품(주),과.채주스,,식품제조가공업,"이미, 이취가 없는 연한 노란색의 액상","합성수지재[폴리에틸렌(PE),폴리스티렌(PS),고밀도폴리에틸렌(HDPE),폴리프로필렌(PP),폴리에틸렌테레프탈레이트(PET),저밀도폴리에틸렌(LDPE)]",사용 전 잘 흔들어 개인의 기호에 따라 탄산수 또는 물에 희석하여 음용하거나 요리에 활용하세요,O,12 개월,해당없음,아니오,
19900372087672 ,20241114,20241121,19900372087 ,데일리 유기농 레몬즙,,(주)화인내츄럴,과.채주스,,식품제조가공업,"고유의 향미가 있고, 이미·이취가 없는 연노란색의 액상",폴리에틸렌(PE) 또는 폴리프로필렌(PP),"1일 1회, 1회 1포씩 원액 그대로 섭취하거나 기호에 따라 물에 희석하여 드십시오.",O,제조일로부터 24개월,해당없음,아니오,
19910512116210 ,20241104,20241106,19910512116 ,헛개배즙,-,(주)가보팜스,과.채주스,,식품제조가공업,"고유의 색과 향, 맛을 가지고 이미, 이취가 없어야 한다.","폴리에틸렌(용기,캡)",그대로 음용,O,제조일로부터 1년 6개월,아니오,아니오,
19950622022187 ,20241029,20241101,19950622022 ,리얼100 구아바 과일 주스,,농업회사법인 동의바이오 주식회사,과.채주스,,식품제조가공업,"고유의 색택과 향미를 가지고 이미, 이취가 없어야 한다.","PET, HDPE",음용,O,제조일로부터 3년,해당없음,아니오,
198904450141118 ,20241028,20241030,19890445014 ,레몬타임 레몬주스,,태웅식품(주),과.채주스,,식품제조가공업,"이미, 이취가 없는 연한 노란색의 액상","합성수지재[폴리에틸렌(PE),폴리스티렌(PS),고밀도폴리에틸렌(HDPE),폴리프로필렌(PP),폴리에틸렌테레프탈레이트(PET),저밀도폴리에틸렌(LDPE)]",사용 전 잘 흔들어 개인의 기호에 따라 탄산수 또는 물에 희석하여 음용하거나 요리에 활용하세요,O,12 개월,해당없음,아니오,
20020467226110 ,20241025,20241101,20020467226 ,조용한 양배추 퓨레,,금산홍삼랜드,과.채주스,,식품제조가공업,"고유의 색택과 향미를 가지고 이미, 이취가 없어야 한다.",폴리에틸렌,섭취용,O,제조일로부터 8개월,해당없음,아니오,
19880607021440 ,20241023,20241024,19880607021 ,착즙 100% 유기농레몬즙,,(주)케이지앤에프,과.채주스,,식품제조가공업,이미가 없고 특유의 향이 있는 노란색의 액상,폴리에틸렌(PE),"1일 1회, 1회 1포 섭취하십시오.",O,제조일로부터 24개월,해당없음,아니오,
19860443015752 ,20241022,20241023,19860443015 ,슈퍼브레시피 진저샷,,(주)네이처텍,과.채주스,,식품제조가공업,"고유의 향미가 있고 이미, 이취가 없는 노랑색의 액상","PE(폴리에틸렌), PP(폴리프로필렌)","1일 1회, 1회 1포(20ml) 섭취하시기 바랍니다.",O,제조일로부터 15개월,해당없음,아니오,
20000614238639 ,20241016,20241019,20000614238 ,복숭아주스,,(주)바이오포트코리아,과.채주스,,식품제조가공업,"고유의 색을 가지며 이미, 이취가 없어야한다.",폴리프로필렌,자사 반제품 사용,N,제조일로부터 12개월,해당없음,아니오,
20000614238640 ,20241016,20241019,20000614238 ,레몬주스,,(주)바이오포트코리아,과.채주스,,식품제조가공업,"고유의 색을 가지며 이미, 이취가 없어야한다.",폴리프로필렌,자사 반제품 사용,N,제조일로부터 12개월,해당없음,아니오,
